state,occ_code,occ_title,o_group,a_pct10,a_pct25,a_median,a_pct75,a_pct90,annual_growth_rate
AL,27-1024,Graphic Designers,detailed,33050.0,39030.0,51070.0,67430.0,89130.0,0.0272513736039941
AL,27-1025,Interior Designers,detailed,32560.0,41240.0,61050.0,75430.0,103030.0,0.04000805065817459
AL,27-1026,Merchandise Displayers and Window Trimmers,detailed,29370.0,33730.0,42840.0,53290.0,59720.0,0.02419655828849243
AL,27-2012,Producers and Directors,detailed,39340.0,45780.0,63340.0,81000.0,107890.0,0.03299977534432674
AL,27-2032,Choreographers,detailed,35550.0,37190.0,38990.0,44300.0,49080.0,0.0047377171656606265
AL,27-2041,Music Directors and Composers,detailed,27850.0,35870.0,42250.0,60080.0,62700.0,0.016505033862403096
AL,27-3011,Broadcast Announcers and Radio Disc Jockeys,detailed,21170.0,26210.0,38530.0,56870.0,76230.0,0.039281505320156285
AL,27-3023,"News Analysts, Reporters, and Journalists",detailed,31540.0,36810.0,43440.0,48950.0,88610.0,0.016699008234539514
AL,27-3031,Public Relations Specialists,detailed,39320.0,48130.0,61710.0,82360.0,111970.0,0.02516546712356238
AL,27-3041,Editors,detailed,35600.0,43510.0,63330.0,87990.0,103890.0,0.038250240719172046
AL,27-3042,Technical Writers,detailed,60700.0,74210.0,85840.0,104860.0,123140.0,0.014665111491008576
AL,27-3043,Writers and Authors,detailed,39830.0,51840.0,66950.0,93550.0,115210.0,0.02590833639240908
AL,27-3091,Interpreters and Translators,detailed,33050.0,35860.0,46130.0,61050.0,98660.0,0.02550390142882608
AL,27-3092,Court Reporters and Simultaneous Captioners,detailed,37700.0,42130.0,67340.0,80110.0,84270.0,0.04801660870497271
AL,27-4011,Audio and Video Technicians,detailed,23660.0,39630.0,50160.0,64170.0,80090.0,0.023842953274035183
AL,27-4012,Broadcast Technicians,detailed,27680.0,37430.0,47290.0,62280.0,79410.0,0.023658150494966446
AL,27-4021,Photographers,detailed,24590.0,28470.0,36130.0,55760.0,72550.0,0.024113401754928487
AL,27-4031,"Camera Operators, Television, Video, and Film",detailed,41190.0,45100.0,61800.0,65530.0,69630.0,0.032003554973809356
AL,27-4032,Film and Video Editors,detailed,18610.0,20540.0,74410.0,80680.0,95940.0,0.1373734508919351
AL,27-4099,"Media and Communication Equipment Workers, All Other",detailed,60470.0,70220.0,96100.0,125240.0,142670.0,0.03187301759599381
AL,29-1011,Chiropractors,detailed,51850.0,70170.0,80990.0,103270.0,155260.0,0.014443800098969506
AL,29-1022,Oral and Maxillofacial Surgeons,detailed,239200.0,239200.0,239200.0,239200.0,239200.0,0.0
AL,29-1023,Orthodontists,detailed,193860.0,193860.0,253670.0,287970.0,316370.0,0.02725458902706368
AL,29-1031,Dietitians and Nutritionists,detailed,50970.0,60940.0,66190.0,77700.0,87450.0,0.008298202848310288
AL,29-1041,Optometrists,detailed,56740.0,104730.0,145090.0,166870.0,196600.0,0.03313396072571129
AL,29-1051,Pharmacists,detailed,90010.0,127250.0,134630.0,151700.0,161940.0,0.00565358347820788
AL,29-1071,Physician Assistants,detailed,83020.0,98710.0,104960.0,122830.0,145100.0,0.006158190845287903
AL,29-1081,Podiatrists,detailed,66400.0,122170.0,161820.0,176110.0,248770.0,0.028505840647468306
AL,29-1122,Occupational Therapists,detailed,76670.0,82500.0,94050.0,107650.0,123870.0,0.01318904442414559
AL,29-1123,Physical Therapists,detailed,74770.0,81850.0,97290.0,115210.0,133710.0,0.01743096718748771
AL,29-1124,Radiation Therapists,detailed,62420.0,69150.0,87330.0,99830.0,104670.0,0.023616145910589914
AL,29-1125,Recreational Therapists,detailed,43840.0,49670.0,57360.0,66660.0,87110.0,0.014498707967586455
AL,29-1126,Respiratory Therapists,detailed,50250.0,57480.0,66150.0,76920.0,81030.0,0.014147930844395251
AL,29-1127,Speech-Language Pathologists,detailed,58010.0,63760.0,73660.0,88990.0,109300.0,0.01453805194023472
AL,29-1128,Exercise Physiologists,detailed,40540.0,45340.0,50820.0,61050.0,76910.0,0.011475375995368742
AL,29-1129,"Therapists, All Other",detailed,42970.0,55840.0,68270.0,78900.0,147950.0,0.020301321899990343
AL,29-1131,Veterinarians,detailed,65430.0,95310.0,105630.0,136690.0,172290.0,0.010333797158273983
AL,29-1141,Registered Nurses,detailed,58150.0,63500.0,77080.0,83380.0,98910.0,0.01956941270853707
AL,29-1151,Nurse Anesthetists,detailed,101450.0,169250.0,190300.0,213590.0,270220.0,0.011791463859109674
AL,29-1171,Nurse Practitioners,detailed,86300.0,97960.0,105750.0,123970.0,134650.0,0.007681208867784894
AL,29-1181,Audiologists,detailed,50530.0,74290.0,86300.0,86310.0,104610.0,0.0150981674257058
AL,29-1211,Anesthesiologists,detailed,223700.0,326860.0,392350.0,416070.0,492400.0,0.01843000976713416
AL,29-1212,Cardiologists,detailed,188970.0,324960.0,519480.0,567840.0,650580.0,0.048030429585119494
AL,29-1213,Dermatologists,detailed,110530.0,379060.0,394550.0,461310.0,705310.0,0.004013168387057897
AL,29-1214,Emergency Medicine Physicians,detailed,239200.0,239200.0,239200.0,239200.0,239200.0,0.0
AL,29-1215,Family Medicine Physicians,detailed,60830.0,104830.0,134550.0,218870.0,315200.0,0.02527368701480137
AL,29-1216,General Internal Medicine Physicians,detailed,156060.0,258760.0,311180.0,346210.0,369200.0,0.018618251135515518
AL,29-1218,Obstetricians and Gynecologists,detailed,105910.0,169780.0,210380.0,223450.0,396480.0,0.021672707881328135
AL,29-1221,"Pediatricians, General",detailed,168700.0,180960.0,209490.0,263200.0,388160.0,0.014747688989625418
AL,29-1229,"Physicians, All Other",detailed,98690.0,139280.0,272610.0,357010.0,424420.0,0.06946186354118478
AL,29-1241,"Ophthalmologists, Except Pediatric",detailed,173050.0,188680.0,305200.0,351440.0,465770.0,0.04926664214758225
AL,29-1242,"Orthopedic Surgeons, Except Pediatric",detailed,114990.0,169320.0,324570.0,364470.0,387490.0,0.06723488220724749
AL,29-1249,"Surgeons, All Other",detailed,239200.0,239200.0,239200.0,239200.0,239200.0,0.0
AL,29-1292,Dental Hygienists,detailed,48960.0,58800.0,61160.0,63410.0,72410.0,0.003942905494934035
AL,29-2010,Clinical Laboratory Technologists and Technicians,detailed,34790.0,38750.0,49440.0,64330.0,79520.0,0.024662106179267784
AL,29-2031,Cardiovascular Technologists and Technicians,detailed,31390.0,35670.0,47650.0,76130.0,81310.0,0.02938060097140438
AL,29-2032,Diagnostic Medical Sonographers,detailed,51700.0,61760.0,68180.0,78320.0,83220.0,0.009938599165060236
AL,29-2033,Nuclear Medicine Technologists,detailed,64150.0,77530.0,82630.0,91100.0,100310.0,0.006391121864362637
AL,29-2034,Radiologic Technologists and Technicians,detailed,41060.0,49610.0,60700.0,71620.0,80300.0,0.020380020651080244
AL,29-2035,Magnetic Resonance Imaging Technologists,detailed,60560.0,68580.0,78890.0,85750.0,96880.0,0.014103887429396611
AL,29-2042,Emergency Medical Technicians,detailed,28620.0,31270.0,37810.0,44210.0,51160.0,0.019172929192170285
AL,29-2043,Paramedics,detailed,36160.0,39840.0,48540.0,59540.0,62230.0,0.01994803177518234
AL,29-2052,Pharmacy Technicians,detailed,31620.0,36730.0,39030.0,46260.0,49760.0,0.006092154281921447
AL,29-2053,Psychiatric Technicians,detailed,23330.0,31030.0,36680.0,38540.0,45870.0,0.016868408537585644
AL,29-2055,Surgical Technologists,detailed,36490.0,39270.0,49420.0,59990.0,64360.0,0.023255726948460786
AL,29-2056,Veterinary Technologists and Technicians,detailed,28590.0,30210.0,36590.0,38940.0,49060.0,0.01934493292796491
AL,29-2057,Ophthalmic Medical Technicians,detailed,29120.0,31990.0,36680.0,42760.0,47690.0,0.013774840114333164
AL,29-2061,Licensed Practical and Licensed Vocational Nurses,detailed,39880.0,48150.0,57030.0,61800.0,69120.0,0.01706968074466353
AL,29-2072,Medical Records Specialists,detailed,30250.0,36160.0,43810.0,52040.0,64730.0,0.019376184756072945
AL,29-2081,"Opticians, Dispensing",detailed,31000.0,34370.0,36880.0,41490.0,47720.0,0.007073430142685577
AL,29-2091,Orthotists and Prosthetists,detailed,49020.0,55020.0,76400.0,90710.0,122930.0,0.033373397729435705
AL,29-2092,Hearing Aid Specialists,detailed,31040.0,44050.0,46530.0,76750.0,80680.0,0.005492218583119657
AL,29-2099,"Health Technologists and Technicians, All Other",detailed,37170.0,38390.0,43600.0,46970.0,59840.0,0.012807334447109131
AL,29-9091,Athletic Trainers,detailed,38110.0,40980.0,46940.0,60870.0,63840.0,0.013671212702320856
AL,29-9093,Surgical Assistants,detailed,31280.0,37910.0,41710.0,45900.0,47460.0,0.009598369561173214
AL,29-9099,"Healthcare Practitioners and Technical Workers, All Other",detailed,37040.0,46040.0,69520.0,101420.0,115920.0,0.042071323567987484
AL,31-1120,Home Health and Personal Care Aides,detailed,22470.0,26190.0,27840.0,30170.0,35900.0,0.006128319476360167
AL,31-1131,Nursing Assistants,detailed,28330.0,30060.0,34140.0,36390.0,38680.0,0.01280877179383122
AL,31-1132,Orderlies,detailed,26590.0,29720.0,31310.0,33390.0,35270.0,0.005225336246152734
AL,31-1133,Psychiatric Aides,detailed,25180.0,26150.0,27150.0,33870.0,40260.0,0.0037598361036654815
AL,31-2011,Occupational Therapy Assistants,detailed,50120.0,55850.0,62250.0,68010.0,79600.0,0.01090796370452951
AL,31-2021,Physical Therapist Assistants,detailed,49340.0,56350.0,61430.0,73230.0,79060.0,0.008668967206922229
AL,31-2022,Physical Therapist Aides,detailed,21160.0,23500.0,27290.0,31100.0,33770.0,0.015064331584821566
AL,31-9011,Massage Therapists,detailed,22250.0,28010.0,48930.0,79170.0,91260.0,0.05736811646977036
AL,31-9091,Dental Assistants,detailed,30840.0,36190.0,39080.0,47100.0,51400.0,0.007712387385258923
AL,31-9092,Medical Assistants,detailed,29630.0,32390.0,36100.0,38360.0,45040.0,0.010903325904566774
AL,31-9093,Medical Equipment Preparers,detailed,30180.0,31920.0,35800.0,38600.0,45670.0,0.011537562200516938
AL,31-9094,Medical Transcriptionists,detailed,26820.0,30560.0,35340.0,42270.0,51250.0,0.014638458237717922
AL,31-9095,Pharmacy Aides,detailed,32870.0,34690.0,36260.0,37370.0,41950.0,0.004436185300002116
AL,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,detailed,27970.0,29010.0,35800.0,37970.0,43360.0,0.021253433790655585
AL,31-9097,Phlebotomists,detailed,30440.0,35430.0,37220.0,41600.0,45710.0,0.00494089941906517
AL,31-9099,"Healthcare Support Workers, All Other",detailed,25530.0,30790.0,36760.0,55490.0,64940.0,0.017880000577638056
AL,33-1011,First-Line Supervisors of Correctional Officers,detailed,46630.0,62120.0,80230.0,93080.0,102960.0,0.025913003402844748
AL,33-1012,First-Line Supervisors of Police and Detectives,detailed,48520.0,61330.0,75970.0,95860.0,121430.0,0.021637712908403328
AL,33-1021,First-Line Supervisors of Firefighting and Prevention Workers,detailed,43050.0,55500.0,73320.0,89230.0,114220.0,0.028236336800934847
AL,33-1091,First-Line Supervisors of Security Workers,detailed,33190.0,37340.0,47440.0,80150.0,94380.0,0.024228925466718287
AL,33-1099,"First-Line Supervisors of Protective Service Workers, All Other",detailed,42110.0,44220.0,78850.0,92390.0,98860.0,0.05954229086254337
AL,33-2011,Firefighters,detailed,29770.0,37150.0,47600.0,59520.0,76190.0,0.025096648133645427
AL,33-2021,Fire Inspectors and Investigators,detailed,50830.0,61780.0,78110.0,80460.0,95220.0,0.023731044449191607
AL,33-2022,Forest Fire Inspectors and Prevention Specialists,detailed,34720.0,35610.0,37430.0,42520.0,51490.0,0.004997046260724725
AL,33-3011,Bailiffs,detailed,33050.0,35100.0,42300.0,56550.0,56600.0,0.018833754865022367
AL,33-3012,Correctional Officers and Jailers,detailed,30430.0,35900.0,46660.0,64140.0,74290.0,0.02656163253350874
AL,33-3021,Detectives and Criminal Investigators,detailed,43060.0,49860.0,66290.0,92610.0,150780.0,0.02889148837369504
AL,33-3031,Fish and Game Wardens,detailed,44450.0,58100.0,74290.0,80110.0,88510.0,0.024885674125000534
AL,33-3041,Parking Enforcement Workers,detailed,28350.0,36730.0,39270.0,44130.0,47840.0,0.006709106772805562
AL,33-3051,Police and Sheriff's Patrol Officers,detailed,37480.0,44260.0,51270.0,63090.0,77220.0,0.014811057700864438
AL,33-9011,Animal Control Workers,detailed,27880.0,30940.0,37340.0,45000.0,54060.0,0.01897939099075585
AL,33-9021,Private Detectives and Investigators,detailed,35990.0,37740.0,46810.0,52610.0,61420.0,0.02177124043631018
AL,33-9031,Gambling Surveillance Officers and Gambling Investigators,detailed,34130.0,35760.0,36970.0,44410.0,59240.0,0.0033332251455593376
AL,33-9032,Security Guards,detailed,23110.0,28060.0,33720.0,37420.0,45640.0,0.018544457640955248
AL,33-9091,Crossing Guards and Flaggers,detailed,19360.0,21300.0,29190.0,34430.0,43170.0,0.03201366805918626
AL,33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",detailed,20560.0,23010.0,28130.0,31020.0,33770.0,0.02029394978823551
AL,33-9093,Transportation Security Screeners,detailed,49940.0,61710.0,63770.0,67890.0,72110.0,0.0032890840048793724
AL,33-9094,School Bus Monitors,detailed,23920.0,24370.0,28210.0,28820.0,41820.0,0.014739942863409183
AL,33-9099,"Protective Service Workers, All Other",detailed,31500.0,43950.0,86350.0,99340.0,104000.0,0.06986836554008691
AL,35-1011,Chefs and Head Cooks,detailed,39940.0,50900.0,62400.0,74130.0,85990.0,0.020579124385660563
AL,35-1012,First-Line Supervisors of Food Preparation and Serving Workers,detailed,28600.0,30470.0,37110.0,46710.0,59500.0,0.01991000010034827
AL,35-2011,"Cooks, Fast Food",detailed,22640.0,23590.0,27870.0,29380.0,34170.0,0.016812561537672632
AL,35-2012,"Cooks, Institution and Cafeteria",detailed,20040.0,21630.0,27120.0,33300.0,37960.0,0.02287677207653549
AL,35-2014,"Cooks, Restaurant",detailed,24170.0,28930.0,32180.0,36220.0,39220.0,0.01070347899622992
AL,35-2015,"Cooks, Short Order",detailed,20500.0,21220.0,22330.0,28800.0,31220.0,0.005111713722834921
AL,35-2021,Food Preparation Workers,detailed,20820.0,22000.0,27930.0,34490.0,37580.0,0.02415296225098107
AL,35-3011,Bartenders,detailed,17260.0,21480.0,27980.0,35510.0,55500.0,0.026789321278869682
AL,35-3023,Fast Food and Counter Workers,detailed,21080.0,22050.0,23700.0,27840.0,32740.0,0.0072423444612286225
AL,35-3031,Waiters and Waitresses,detailed,16550.0,20320.0,26840.0,28900.0,36090.0,0.028219606213042203
AL,35-3041,"Food Servers, Nonrestaurant",detailed,23080.0,27010.0,29000.0,30860.0,35770.0,0.007134194189797993
AL,35-9011,Dining Room and Cafeteria Attendants and Bartender Helpers,detailed,16650.0,18750.0,22470.0,28740.0,34320.0,0.018263508022722696
AL,35-9021,Dishwashers,detailed,21810.0,25470.0,28930.0,31300.0,35840.0,0.01281925411048479
AL,35-9031,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",detailed,21230.0,22390.0,26130.0,28470.0,34400.0,0.015566885930743624
AL,35-9099,"Food Preparation and Serving Related Workers, All Other",detailed,16990.0,17620.0,22990.0,30840.0,37450.0,0.026959476283572537
AL,37-1011,First-Line Supervisors of Housekeeping and Janitorial Workers,detailed,31140.0,36060.0,44370.0,53970.0,65390.0,0.0209544599018483
AL,37-1012,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",detailed,37230.0,46420.0,52710.0,66760.0,78730.0,0.012788562103301482
AL,37-2011,"Janitors and Cleaners, Except Maids and Housekeeping Cleaners",detailed,23490.0,28020.0,30620.0,36080.0,41080.0,0.008912971006100667
AL,37-2012,Maids and Housekeeping Cleaners,detailed,22340.0,25440.0,27480.0,29640.0,34680.0,0.007743399131219242
AL,37-2021,Pest Control Workers,detailed,31100.0,36970.0,38410.0,43830.0,50110.0,0.003828416677517321
AL,37-3011,Landscaping and Groundskeeping Workers,detailed,26370.0,29650.0,35630.0,38570.0,47270.0,0.01854239974674976
AL,37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",detailed,36860.0,38420.0,43440.0,46370.0,50200.0,0.012355963723976071
AL,37-3013,Tree Trimmers and Pruners,detailed,33350.0,37610.0,41500.0,48740.0,57390.0,0.009890940657008462
AL,37-3019,"Grounds Maintenance Workers, All Other",detailed,21870.0,45350.0,51620.0,72090.0,80080.0,0.013034114875400515
AL,39-1013,First-Line Supervisors of Gambling Services Workers,detailed,50470.0,51160.0,51760.0,60500.0,60530.0,0.0011666473523908039
AL,39-1014,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",detailed,28310.0,34370.0,43460.0,56880.0,67830.0,0.023743173874293033
AL,39-1022,First-Line Supervisors of Personal Service Workers,detailed,27820.0,33700.0,40810.0,53770.0,74540.0,0.019327331890611532
AL,39-2011,Animal Trainers,detailed,33950.0,43600.0,55700.0,65930.0,70520.0,0.024794699806968135
AL,39-2021,Animal Caretakers,detailed,21740.0,23920.0,28330.0,34280.0,45860.0,0.017064603325364747
AL,39-3031,"Ushers, Lobby Attendants, and Ticket Takers",detailed,19150.0,21430.0,22360.0,25290.0,31840.0,0.004257220204739287
AL,39-3091,Amusement and Recreation Attendants,detailed,17270.0,21160.0,23210.0,29220.0,34080.0,0.009289947489631745
AL,39-3092,Costume Attendants,detailed,27950.0,28300.0,35910.0,35910.0,47150.0,0.024101251716847072
AL,39-3093,"Locker Room, Coatroom, and Dressing Room Attendants",detailed,21420.0,24960.0,26440.0,27960.0,28890.0,0.005776969850043612
AL,39-3099,"Entertainment Attendants and Related Workers, All Other",detailed,23830.0,24960.0,37000.0,42710.0,43620.0,0.040149379438420896
AL,39-4011,Embalmers,detailed,20800.0,45010.0,53080.0,72490.0,86900.0,0.016628288493505172
AL,39-4012,Crematory Operators,detailed,32270.0,33840.0,33840.0,47800.0,49540.0,0.0
AL,39-4021,Funeral Attendants,detailed,22660.0,24710.0,30310.0,35610.0,44130.0,0.020637025446434976
AL,39-4031,"Morticians, Undertakers, and Funeral Arrangers",detailed,30660.0,33940.0,44930.0,55520.0,61440.0,0.028448284429138937
AL,39-5011,Barbers,detailed,26380.0,27430.0,29120.0,29120.0,29120.0,0.005996700486722961
AL,39-5012,"Hairdressers, Hairstylists, and Cosmetologists",detailed,21300.0,23610.0,29150.0,37230.0,56700.0,0.021302175951408042
AL,39-5092,Manicurists and Pedicurists,detailed,21160.0,27550.0,30300.0,45850.0,57370.0,0.009559924609145787
AL,39-5093,Shampooers,detailed,18620.0,18880.0,21810.0,22580.0,23110.0,0.014531106736930921
AL,39-5094,Skincare Specialists,detailed,26540.0,31960.0,39260.0,46170.0,73180.0,0.020785171136626035
